"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","max","min","fog","NUM_COLLISIONS"
"419",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2016,37.4,32,43,34,0,617
"420",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2016,40.8,23.9,45,35.1,0,628
"421",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2016,48.6,40.2,53.1,43,0,621
"422",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2016,45.1,38.1,54,42.1,0,635
"423",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016,50.8,48.5,55.9,42.1,1,546
"424",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2016,44.8,37.6,55.9,36,1,530
"425",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016,40,32.8,46.9,37,0,459
"426",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2016,45.1,41.4,55,37,1,658
"427",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2016,48.6,34.9,55,41,1,683
"428",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2016,43.4,24.8,55,37.9,0,650
"429",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2016,51,44.6,59,37.9,0,652
"430",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,54.8,52.5,59,46,1,702
"431",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,50.4,47.7,59,46,1,597
"432",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,41.7,32.9,53.1,33.1,0,585
"433",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,36.5,22.1,46.9,30.9,0,683
"434",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,35.1,23.5,45,30.9,0,672
"435",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,37,15.3,44.1,28.9,0,628
"436",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,50.9,44.8,57,32,0,630
"437",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,49.7,43.2,57,44.1,0,696
"438",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,41.8,25.1,53.1,35.1,0,557
"439",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,40.6,23.9,48,35.1,0,499
"440",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,47.8,38.9,55,35.1,0,624
"441",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,52.5,48.6,57.9,44.1,0,638
"442",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,46.7,34.2,57.9,37.9,0,700
"443",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,44,32.4,52,35.1,0,674
"444",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,46.4,28.4,53.1,39.9,0,733
"445",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,44.3,33.2,46.9,42.8,0,679
"446",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,45.8,36.5,52,42.1,0,568
"447",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,49.5,35.9,64,37,0,687
"448",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,46.9,40,64,37.9,0,732
"449",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,47.3,33.8,55,37.9,0,697
"450",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,49.6,39,59,39,0,694
"451",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,55.4,48.4,72,44.1,1,741
"452",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,53.4,49.8,72,50,1,649
"453",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,49.1,31.2,60.1,44.1,0,448
"454",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,48.4,36.3,55,37,0,488
"455",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,46.8,42.8,55,39.9,0,479
"456",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,45,36.9,51.1,41,0,510
"457",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,47.7,34.1,54,41,0,489
"458",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,46.1,33.9,54,42.1,0,517
"459",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,47.3,33.1,54,37,0,581
"460",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,45.2,36.3,55,37,0,484
"461",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,51.3,48,55.9,37,1,589
"462",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,48.2,45,54,46.4,0,711
"463",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,47.3,43.5,50,45,0,653
"464",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2016,45.5,43.9,50,45,0,626
"465",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2016,48.5,43.5,53.1,44.1,0,728
"466",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,52.5,48.8,66,44.1,1,571
"467",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,48.5,46.1,66,45,1,591
"468",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,54,40.6,61,45,0,646
"469",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,51.9,38.2,61,39.9,0,608
"470",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,55.6,42.2,66,39.9,0,699
"471",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2016,55.2,45.5,68,42.1,0,744
"472",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2016,55.5,51.7,68,42.1,1,766
"473",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,59.4,54,70,45,1,589
"474",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,55.7,46.4,70,52,0,510
"475",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,50.8,31.4,60.1,46,0,742
"476",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,55,44.5,63,46,0,624
"477",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,55.5,45.2,63,48,0,676
"478",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2016,53.9,44.5,63,45,0,694
"479",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2016,56.4,47.9,70,46,0,782
"480",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,55.7,48.8,70,46,0,568
"481",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,56.3,52.2,62.1,46.9,0,571
"482",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,59.4,50.3,72,52,0,652
"483",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,54.6,52,72,51.1,1,695
"484",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,57.9,53.4,64,51.1,0,733
"485",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2016,65.7,53.9,78.1,54,0,742
"486",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2016,60,55.8,78.1,55.9,1,767
"487",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,62.5,57.3,68,55.9,0,627
"488",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,64.6,58.2,75,59,0,566
"489",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,62.4,60.5,75,59,1,471
"490",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,62.8,60.6,70,60.1,1,760
"491",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,64,56.4,73,57,1,772
"492",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,55.7,53.5,73,52,1,683
"493",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2016,58.4,55.9,64.4,55,0,710
"494",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,60.2,58,73.9,54,1,635
"495",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,58.4,56.9,73.9,54,1,466
"496",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,62.9,61.1,69.1,55,1,758
"497",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016,61.2,59.8,69.1,59,1,709
"498",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,61.7,55.2,66.9,57.9,1,763
"499",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,59.9,46.7,68,54,0,686
"500",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2016,59.2,45.1,68,53.1,0,818
"501",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,58.1,53.3,64,53.1,0,584
"502",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,66,56,81,55,0,587
"503",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,61.5,47.2,81,54,0,646
"504",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016,62.2,50,72,54,0,717
"505",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,63.7,55,73.9,55,0,739
"506",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,65.2,56.3,73.9,55,0,689
"507",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2016,63,51.5,73,55.9,0,748
"508",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,62.6,53.5,73,53.1,0,700
"509",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,59.9,51.5,73,53.1,0,559
"510",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,61.4,55.9,66.9,54,0,745
"511",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016,63.6,59.9,69.1,57,0,681
"512",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,65.6,60.2,71.1,55.9,0,751
"513",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,63,59.4,71.1,55.9,1,643
"514",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2016,65.3,56.6,75,57,0,811
"515",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,62.1,52.1,75,53.1,0,688
"516",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,60.8,49.4,71.1,50,0,582
"517",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,64.3,58.3,71.1,50,0,718
"518",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016,66.1,64,71.1,60.1,1,675
"519",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,67.2,64.8,72,64,1,687
"520",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,68.9,63.6,77,63,1,761
"521",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,66.9,63.6,77,61,1,752
"522",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,69.4,62.8,75.9,61,1,570
"523",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,67.2,58,75.9,55.9,0,448
"524",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,68.4,62.6,75.9,55.9,0,488
"525",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,67.1,65.3,75.9,64,1,663
"526",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,71.8,65.3,81,64,1,680
"527",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,68.7,66.7,81,64,1,603
"528",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,65.7,64.2,70,60.8,1,612
"529",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,61.7,58.6,70,59,0,498
"530",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,63,60.1,70,59,1,508
"531",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,63.1,58.4,70,55,0,618
"532",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,66.7,61.2,78.1,55,0,662
"533",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,67.2,63.3,78.1,57.9,0,607
"534",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,69.1,65.9,75,64,0,741
"535",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,70.7,67.9,75,66,1,798
"536",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,73.5,67.3,84.9,66.9,0,623
"537",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,70.6,68.7,84.9,66.9,1,574
"538",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,71.1,69,75.9,66,1,725
"539",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,73.8,65.7,81,66.9,0,699
"540",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,68.3,55.6,81,60.1,0,698
"541",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,70.4,63.4,80.1,60.1,0,731
"542",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,72.4,68.4,80.1,61,0,769
"543",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,74.3,68.6,82,68,0,650
"544",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,73.2,63.2,82,64.9,0,566
"545",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,71.5,68.8,80.1,64.9,0,698
"546",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,75.3,69.3,82,68,0,688
"547",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,75.4,66.3,82,70,0,690
"548",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,72.2,69,81,68,0,709
"549",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,70.8,68.3,78.1,66.9,1,774
"550",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,70.8,66.9,78.1,64.9,0,599
"551",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,67.5,64.8,72,64.4,1,529
"552",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,68.2,62.4,75,64,0,569
"553",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,66.9,61.9,75,61,0,602
"554",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,67.4,60,73.9,61,0,687
"555",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,64.2,57.8,73.9,55.9,0,715
"556",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,65.3,60.4,73.9,55,1,700
"557",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,71.3,67.5,75.9,55,0,578
"558",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,74.2,65,82,66.9,1,540
"559",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,71.3,61.3,82,62.1,0,632
"560",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,71.5,64.7,80.1,62.1,0,650
"561",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,70.6,67.2,80.1,64,0,618
"562",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,73.6,71.8,79,66.9,1,672
"563",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,74.3,72.2,79,71.1,1,729
"564",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,75.9,73.3,82.9,71.1,1,614
"565",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,75.3,73.3,80.1,69.8,1,521
"566",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,77.5,69.4,84,70,0,643
"567",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,73.1,69,84,66.9,0,644
"568",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,76.5,70,82,70,0,658
"569",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,71.5,65.7,82,64.9,0,635
"570",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,74.4,65.7,81,64.9,0,707
"571",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,69.1,62.1,81,63,0,579
"572",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,68.3,63.6,75.9,63,0,512
"573",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,73.8,66.7,81,63,1,669
"574",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,69,52.6,81,64,0,637
"575",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,70.1,63.3,77,63,0,635
"576",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,71.7,66.5,77,63,0,659
"577",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,73.4,70,79,68,0,756
"578",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,74.4,64.2,81,66.9,1,624
"579",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,67.7,61.7,81,57.9,1,559
"580",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,72.5,66.3,82.9,57.9,0,673
"581",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,67.7,59.2,82.9,59,0,622
"582",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,70.4,65.7,75.9,59,0,661
"583",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,71.5,67,77,66.9,0,675
"584",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,69.2,63.2,77,62.1,0,697
"585",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,63.2,57.5,75,55.9,0,498
"586",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,65.3,57.4,73,55.9,0,466
"587",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,69.9,65.8,75.9,62.1,0,626
"588",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,70.3,66.8,77,64.9,0,648
"589",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,68.5,66.8,77,66,1,717
"590",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,71.4,68.3,79,66,1,715
"591",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,71.9,67,79,68,1,598
"592",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,71.3,67.8,78.1,64.9,1,538
"593",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,65.1,52.1,78.1,55.9,0,648
"594",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,64.1,55.9,71.1,55.9,0,779
"595",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,68.4,61.8,73.9,57.9,0,779
"596",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,64.5,53.4,73.9,53.1,0,757
"597",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,57.7,47.7,66.9,48,0,780
"598",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,62.6,57.6,73,48,0,646
"599",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,70.6,67.3,75,66.9,0,535
"600",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,71,68.8,75,68,0,680
"601",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,71.1,69.3,75,66,0,619
"602",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,70,64.4,77,62.1,1,621
"603",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,67.2,57.8,79,57.9,0,660
"604",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,66.3,62.1,79,55.9,1,812
"605",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,60.7,49.5,75.9,50,0,612
"606",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,57.6,39.4,66,48,0,572
"607",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,55.2,41.1,64.9,44.1,0,623
"608",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,65.4,59.8,66.9,60.1,0,659
"609",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,63.1,60.7,66.2,60.1,0,637
"610",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,60,54.9,64.9,57.9,0,624
"611",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,62,60.2,64.9,59,1,581
"612",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,61.3,59.2,64.9,59,1,486
"613",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,60.5,56.1,66,57,0,490
"614",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,60.5,54.2,66,55.9,0,523
"615",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,58.7,53.2,62.1,55.4,0,695
"616",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,57.3,50.9,66,48.9,0,764
"617",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,55.6,49.7,70,44.1,1,754
"618",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,58.7,55.5,70,44.1,1,633
"619",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,62.2,59.7,69.1,46.9,0,480
"620",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,54.1,43.8,57,51.8,0,539
"621",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,54.3,42.2,60.1,46.9,0,739
"622",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,52.8,46.7,63,42.1,0,498
"623",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,59.6,56.6,66.9,42.1,0,757
"624",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,55.9,45.7,66.9,48,0,767
"625",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,50.5,38.8,60.1,41,0,641
"626",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,55.2,47.6,66,39.9,0,503
"627",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,64.5,59,72,60.1,0,585
