"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","wdsp","NUM_COLLISIONS"
"800",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,56.4,48.3,12,488
"801",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,47.8,39.2,12.1,516
"802",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,41.7,32.2,10.5,580
"803",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,47.5,44.1,9.8,632
"804",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,45.7,43.4,13.9,690
"805",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,46.7,44.5,13.2,551
"806",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,46.5,39.5,10.5,517
"807",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,46.6,42.4,7.6,541
"808",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,49.7,46.6,14.2,723
"809",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,53.1,51.8,17.9,630
"810",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,52.9,50.7,5.3,688
"811",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,54.2,51.6,11.6,661
"812",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,53.4,40,12.6,470
"813",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2017,49.3,45.3,10.6,639
"814",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,55.4,53.4,14.5,743
"815",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2017,54.7,44.3,13,714
"816",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2017,51.5,34.8,10.6,701
"817",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2017,49.4,44,14.9,776
"818",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,55.1,54.1,13.5,685
"819",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2017,52.5,48.9,10.6,514
"820",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2017,50,41.3,15.6,638
"821",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,48.3,34.9,6.2,651
"822",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2017,48.7,38.4,4.5,668
"823",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2017,49.5,42,7.6,686
"824",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2017,48.6,42.2,11.8,817
"825",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,47.9,41.7,8.6,683
"826",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2017,50.4,47.9,16.5,633
"827",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2017,51.1,43.8,12.9,729
"828",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,57.5,46.9,10.7,694
"829",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2017,57.9,50.2,11.3,753
"830",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,56.3,41.6,16,612
"831",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2017,52.7,37.3,6.8,618
"832",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2017,51.4,40.5,8.2,719
"833",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,56.8,52.3,11.8,659
"834",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2017,53.9,49.6,9.2,641
"835",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2017,53.8,51.1,11.6,742
"836",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2017,55.4,52.9,12.9,776
"837",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,57.5,48.6,7.2,475
"838",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2017,51.8,46.1,6.1,474
"839",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,53.5,49.6,7.9,647
"840",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2017,55.4,53.1,7.8,669
"841",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2017,55.7,53.8,7.7,654
"842",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2017,58.2,48.2,8.2,737
"843",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2017,56.9,47.9,8.2,637
"844",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2017,58,49.8,7.3,468
"845",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2017,56.6,54.5,8.4,656
"846",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2017,52.4,50.5,15.2,660
"847",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2017,54.5,47.5,12.8,675
"848",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2017,52.7,45.2,5.5,660
"849",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2017,57.6,52.7,13.2,770
"850",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2017,60.4,54.5,9.1,665
"851",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2017,61.5,55.8,11.3,702
"852",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2017,66,58.9,11.4,804
"853",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2017,67.1,51.6,10.3,754
"854",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2017,57.2,45.8,7.5,771
"855",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2017,59.8,52.9,15.5,657
"856",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2017,61.7,59.4,11.8,654
"857",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2017,63.8,62.5,10.2,593
"858",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2017,64.7,64.5,15.2,819
"859",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2017,63.4,63.4,15,813
"860",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2017,62.6,61.8,11.4,744
"861",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2017,64.9,63.4,9.7,793
"862",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2017,67.2,65.1,15,753
"863",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2017,68.8,60.1,7.6,590
"864",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2017,66.7,59.2,7.8,669
"865",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2017,64.3,61.6,7.8,757
"866",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2017,65.4,58,9.9,730
"867",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2017,65.6,62.6,11.5,767
"868",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2017,66.9,63.7,13.3,747
"869",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,67.7,66.3,13,595
"870",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,68.7,67.4,11.4,537
"871",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,70.9,66.1,9.5,617
"872",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,67.9,58.5,6.5,706
"873",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,61.7,59.9,5.9,611
"874",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,66,66,8.7,674
"875",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,67.3,66.8,8.9,585
"876",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,69.6,64.1,10.1,512
"877",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,68.3,66.1,9,667
"878",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,68.8,68.4,8.6,638
"879",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,70.8,70.2,7.3,677
"880",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,70.8,69.6,8.2,759
"881",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,63.7,61.5,8.9,707
"882",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,64.3,62.7,5.6,649
"883",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,69.3,67.7,7.1,515
"884",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,67.3,66.8,5.7,639
"885",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,69.4,67.9,5.5,706
"886",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,71.6,70.3,7.6,747
"887",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,74.7,70.6,7.7,774
"888",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,75.6,69.6,7.8,733
"889",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,74,67.2,7.1,648
"890",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,68.4,63.5,6,554
"891",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,63,58,10.9,620
"892",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,62.8,59.4,13.8,595
"893",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,63.6,58,7.4,635
"894",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,61.8,59.2,7.3,610
"895",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,69.2,66.9,8.5,685
"896",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,65.1,65,11.1,512
"897",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,67.1,57.7,15,606
"898",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,63.9,57.3,4.2,656
"899",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,68.2,64.8,8.6,705
"900",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,68.6,66.6,6.5,618
"901",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,67.5,66,5.8,713
"902",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,67.7,66.7,6.3,758
"903",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,67.7,67.2,7.9,573
"904",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,69.4,59.9,11.8,519
"905",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,67.5,64.2,7.8,606
"906",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,65.2,62.8,11.3,631
"907",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,67.1,63.5,6.5,655
"908",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,67.8,66,6,650
"909",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,67.6,65.8,5.8,655
"910",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,65.9,65.8,5.8,526
"911",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,71,69.3,8.3,563
"912",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,67.7,65.2,4.3,602
"913",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,67.8,66.8,4,577
"914",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,71.1,65.9,6.5,600
"915",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,68,60.8,5.2,639
"916",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,66.6,65.6,8.8,612
"917",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,71.8,70.9,12.2,638
"918",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,72.8,68.1,9.7,538
"919",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,69.9,65.6,5.9,627
"920",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,70.5,69.8,10.6,684
"921",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,72.3,70.9,12.4,629
"922",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,70,60.2,5.6,631
"923",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,66.4,60,5.5,633
"924",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,64.1,56.8,3.7,570
"925",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,62.3,53.6,5,498
"926",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,62.7,56.4,8.5,584
"927",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,62,58.3,8.6,614
"928",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,61.8,57.5,16,671
"929",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,66.2,60.6,9.7,618
"930",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2017,62.7,50,10.6,681
"931",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2017,58.7,45.2,5.3,562
"932",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2017,60,56.6,13.1,518
"933",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,65.4,62.2,13.4,532
"934",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2017,68.1,66.4,14,707
"935",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,69.6,68.6,13.6,608
"936",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2017,67.1,65.1,13,790
"937",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2017,65.4,60.5,11.3,740
"938",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2017,63.1,57,7.5,608
"939",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2017,61.1,56.3,9.9,533
"940",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,63.6,53.9,7.9,735
"941",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2017,65.3,59.7,8.3,680
"942",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,67.5,63.4,8,738
"943",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2017,67.4,67.2,9,728
"944",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2017,66.8,65.5,2.8,623
"945",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2017,64.7,64.2,3.4,586
"946",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,65.7,65.5,7.6,672
"947",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2017,65.5,65.4,14.5,661
"948",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,66.1,66.1,21.3,583
"949",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2017,63.9,63.8,29.6,535
"950",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2017,61.3,61.3,27.5,614
"951",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2017,62.6,62.6,17.2,631
"952",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2017,65.3,64.3,9.6,587
"953",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,64.2,63.7,4.2,726
"954",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2017,65.9,65.3,3.4,656
"955",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,68.7,68.6,4.7,696
"956",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2017,69.4,66.3,9.3,740
"957",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2017,59.6,48.5,10.6,757
"958",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2017,56.3,50.9,8.3,550
"959",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017,55.5,46.8,7.9,571
"960",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2017,58,51.4,9.3,739
"961",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2017,54.1,47.5,6,687
"962",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2017,59.3,56.1,12.4,711
"963",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2017,63.7,62.6,15.8,657
"964",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2017,64.9,64.2,7.6,649
"965",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,63.8,63.5,5.7,570
"966",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017,65.8,65.6,12.8,521
"967",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2017,66.3,66.2,10.5,546
"968",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2017,68.8,65.6,11,768
"969",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2017,62.1,58.7,6.9,628
"970",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2017,57.1,49.2,14.5,603
"971",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2017,56.4,49.4,10.9,658
"972",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,62.4,62,5.5,567
"973",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017,63.3,63.3,7.1,496
"974",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2017,62.3,58.2,13.8,641
"975",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2017,51.1,39,12.1,736
"976",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2017,56.7,49,10.1,737
"977",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2017,59.7,58.3,9.3,766
"978",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2017,62,54.1,11.3,823
"979",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,58.8,50.3,7,583
"980",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017,60.6,59.2,6.9,528
"981",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2017,59.5,58.7,7.2,669
"982",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2017,64.3,63.4,14.7,685
"983",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2017,65.1,65,17.1,648
"984",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2017,60.1,59.6,11.3,658
"985",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2017,54.1,43.5,12.1,759
"986",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,55.1,51.2,6.7,615
"987",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017,60.4,59.4,12.3,613
"988",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2017,57.7,44.2,18.1,696
"989",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2017,50.6,39.9,6.7,607
"990",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2017,58.9,56.1,10.4,746
"991",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2017,58.7,58.5,7.7,776
"992",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,53.6,44.6,13.9,613
"993",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2017,54.5,49.5,10.8,519
"994",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2017,62.2,61.6,11.8,682
"995",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2017,53,46.7,12.5,710
"996",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2017,47,43.6,16.7,662
"997",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2017,48.3,39.9,8.7,702
"998",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2017,44.6,33.5,12.3,724
"999",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,30.2,18,12.6,623
