"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","wdsp","NUM_COLLISIONS"
"1000",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2017,35.8,29.8,5,539
"1001",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2017,48.8,44.3,9.2,699
"1002",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2017,46.1,39,12.3,647
"1003",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2017,43.9,37.1,11.3,713
"1004",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2017,46.6,43.4,10.1,811
"1005",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2017,43.8,33.2,15.6,814
"1006",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,43.5,31.4,9.4,629
"1007",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2017,54.8,50.4,16.8,573
"1008",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2017,40.5,24.6,15.4,748
"1009",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2017,51.1,39,15.3,790
"1010",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2017,54.2,52.3,13.5,774
"1011",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2017,38.7,30.1,11.1,469
"1012",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2017,40.8,30.7,6.9,502
"1013",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,50.1,47.2,7.8,456
"1014",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2017,48.9,39.7,12.2,485
"1015",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2017,43,28.8,12.4,635
"1016",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2017,37.9,27.4,10,649
"1017",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2017,52.2,47.6,14.6,701
"1018",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2017,43.2,34,10.1,663
"1019",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,48.2,44.2,10,772
"1020",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,42.5,34.2,8,575
"1021",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,42.6,36.3,6.1,448
"1022",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,40.9,35.1,7.7,684
"1023",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,42,38.5,10.2,704
"1024",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,51.3,48.7,15,651
"1025",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,43.4,28.1,10.2,693
"1026",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,41,26.6,9,682
"1027",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,38.7,36.7,9.9,538
"1028",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,39,34.6,12.3,513
"1029",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,38.4,28.3,7.9,725
"1030",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,42.6,38.1,10,687
"1031",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,32.8,25.1,17.6,709
"1032",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,30.9,24.3,12.4,661
"1033",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,27.6,13.8,10.1,547
"1034",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,32.7,23.9,4.6,706
"1035",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,44.9,41.8,10.3,657
"1036",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,44.3,31.7,14.9,700
"1037",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,32.4,19.7,10.7,742
"1038",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,32.7,24.3,6.7,720
"1039",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,45.6,45.4,10.6,565
"1040",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,41.9,37.7,12.9,469
"1041",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,29.5,12.4,13.1,543
"1042",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,21.9,5,11,577
"1043",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,15.3,-1.4,17.5,609
"1044",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,13.7,5.4,11,598
"1045",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,16.7,3.7,10.5,565
"1046",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,21,17.9,10.5,462
"1047",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,9.5,-0.5,15,453
"1048",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,14.7,2,12.9,654
"1049",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,25.6,18.3,6.7,645
"1050",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,37.1,35.9,21,464
"1051",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,23,13.8,23.4,700
"1052",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,13.2,-0.2,22.4,599
"1053",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,9.3,-0.5,12.7,475
"1054",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,35,28,18.3,720
"1055",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,38.3,32.3,14.6,684
"1056",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,31.4,24.2,6.6,687
"1057",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,38.5,38,8.6,696
"1058",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,43.7,43.7,13.4,704
"1059",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,45.4,43.2,19.2,603
"1060",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,27,21.7,14.5,494
"1061",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,31.6,24.5,15.4,523
"1062",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,32.3,28.9,8.8,617
"1063",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,36,35.2,7.7,611
"1064",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,32.4,29.5,10.2,634
"1065",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,28.9,21.4,10.5,599
"1066",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,38.1,32.5,14.3,530
"1067",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,36.4,35.9,4,559
"1068",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,45.3,45.3,16.2,531
"1069",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,41.1,36.1,13.9,615
"1070",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,28,12.4,13.2,602
"1071",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,25.3,7,14.4,677
"1072",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,36.8,30.7,12.2,510
"1073",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,40.3,37.7,12.1,531
"1074",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,31.9,30.5,23.4,579
"1075",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,25,14.8,13.1,596
"1076",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,38.3,34.7,11.9,594
"1077",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,34.2,30.8,11.9,617
"1078",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,19.8,8.6,16.5,478
"1079",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,37.8,34.1,13.4,541
"1080",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,42.5,38.1,14.1,706
"1081",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,30,20.2,4.8,545
"1082",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,36.4,32.6,9.5,653
"1083",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,34.6,28.2,14.5,616
"1084",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,28.3,17.3,6.2,583
"1085",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,41.6,39,11.3,549
"1086",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,46.3,46.3,9.7,479
"1087",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,45,44.2,13.6,543
"1088",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,31.5,23,9.7,613
"1089",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,36.9,34,8.7,671
"1090",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,40.8,40.8,9.7,645
"1091",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,44.8,44.6,8.8,582
"1092",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,35.9,24.8,13.1,604
"1093",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,39.4,34.8,12.4,472
"1094",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,38.1,35.4,8.3,435
"1095",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,45.6,45.5,12.4,535
"1096",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,45.9,45.9,13.3,601
"1097",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,43.1,38.6,13.8,550
"1098",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,37.5,32.5,10.6,548
"1099",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,42.3,41.5,11.4,540
"1100",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,42.5,41.5,12.3,448
"1101",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,42.1,40.1,10.7,557
"1102",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,40.3,29.3,8.9,631
"1103",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,42.6,38.2,12.9,654
"1104",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2018,46.7,41,8.5,619
"1105",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2018,40.2,37.5,34.8,609
"1106",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2018,39.6,33.6,23.4,457
"1107",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2018,37.8,34.5,24.2,616
"1108",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2018,37.7,30.1,17.5,676
"1109",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2018,38.1,35.9,12.3,517
"1110",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2018,39.6,36.3,15.8,633
"1111",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2018,35.5,28.2,12,751
"1112",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2018,38.1,25.9,17.5,567
"1113",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2018,36.3,24.8,11.4,465
"1114",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2018,36.7,30.7,9,679
"1115",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2018,35,33.4,31,578
"1116",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2018,34.8,29,22.8,652
"1117",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2018,36.5,28.1,20.1,689
"1118",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2018,36.1,21.4,13.5,753
"1119",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2018,33.3,17.6,19.7,562
"1120",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2018,27.2,7.9,12.2,526
"1121",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2018,30.5,6.6,12.2,686
"1122",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2018,32.5,17.5,9.1,597
"1123",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2018,36.8,32.7,21,477
"1124",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2018,36.1,35.3,21.5,760
"1125",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2018,37.5,31.9,7,732
"1126",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2018,36.3,30.8,6.8,550
"1127",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2018,35.8,32.8,16.6,491
"1128",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2018,36.4,25,19.4,710
"1129",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2018,37.6,28.7,16,627
"1130",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2018,40.4,32.9,10.1,629
"1131",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2018,41.6,40.3,6.5,613
"1132",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2018,46.8,46.8,11.5,580
"1133",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2018,43.6,33.1,12.6,589
"1134",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,37.7,31.2,8.4,562
"1135",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,35.3,32.5,7.5,551
"1136",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,47.3,46.9,15.7,554
"1137",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,39.9,24,17,531
"1138",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,38,25.2,12.2,515
"1139",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,43.5,37.2,10.7,487
"1140",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,37.9,28.3,11.2,468
"1141",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,36.3,20.4,12.6,625
"1142",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,37.7,31.7,6.5,668
"1143",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,37.9,33,6.5,612
"1144",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,42.8,38.5,9.8,610
"1145",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,47.7,45.3,15.4,755
"1146",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,47.7,45,13.7,624
"1147",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,39.7,31.5,17.5,510
"1148",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,44.7,44.7,21.6,741
"1149",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,45.6,41.3,16.1,600
"1150",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,41.9,34.1,16.6,662
"1151",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,41.8,40.6,8.6,706
"1152",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,43.2,33.2,11.6,707
"1153",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,44.6,31.9,10.5,584
"1154",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,46.3,33.1,7.2,568
"1155",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,46.4,33.6,7.1,675
"1156",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,44.7,41.7,6.7,671
"1157",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,49.2,48.2,15.1,626
"1158",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,50,48.9,12.7,729
"1159",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,48.8,46.9,9.2,690
"1160",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,49.5,48.3,6.3,604
"1161",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,50.5,48.7,5.9,505
"1162",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,46.2,40.4,12,656
"1163",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2018,48.4,43.7,7.6,713
"1164",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,54.5,45.7,13.1,792
"1165",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,54,48.6,13.2,790
"1166",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2018,53.3,51.3,12.2,723
"1167",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2018,58,47.5,13.5,602
"1168",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2018,52.5,49.7,6.9,495
"1169",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2018,53,49.7,11.3,695
"1170",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2018,48.4,46.3,6.9,736
"1171",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,51.2,50.1,7.7,711
"1172",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,51,50.2,12.2,663
"1173",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2018,56.8,48.7,11.3,805
"1174",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2018,48.9,46.2,7.3,602
"1175",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2018,49.7,48.5,8.6,529
"1176",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2018,50.5,49.6,5.5,689
"1177",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2018,53.9,53.4,10.7,778
"1178",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,55.3,53.8,8.5,686
"1179",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,54.1,54.1,3.6,732
"1180",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2018,52.2,49.1,10.9,616
"1181",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2018,49.6,49,9.8,583
"1182",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2018,56.5,56.4,13.9,578
"1183",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2018,60.9,51,8.7,626
"1184",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2018,54.6,49.5,7,689
"1185",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,57.3,55.7,7,729
"1186",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,56.3,49.7,9.6,770
"1187",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2018,56.5,53.6,13.6,799
"1188",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2018,58.8,56.7,13.8,601
"1189",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2018,53.7,53.4,12.6,487
"1190",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2018,57.7,55.8,8.5,809
"1191",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,59.2,54.2,7.5,708
"1192",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,55.1,54.6,6.5,698
"1193",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2018,58.6,58.4,6.2,751
"1194",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,63.1,60.8,7.9,622
"1195",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2018,52.8,48.1,11.8,525
"1196",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2018,51,50.1,13.5,698
"1197",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2018,54.5,51.3,11,688
